episode,env_id,crash,success,timeout,success_time
262,99,True,False,False,0
263,55,True,False,False,0
263,77,True,False,False,0
263,181,True,False,False,0
264,100,True,False,False,0
264,195,True,False,False,0
264,218,True,False,False,0
264,237,True,False,False,0
264,242,True,False,False,0
265,6,True,False,False,0
265,12,True,False,False,0
266,98,True,False,False,0
266,102,True,False,False,0
266,138,True,False,False,0
267,40,True,False,False,0
267,239,True,False,False,0
268,4,True,False,False,0
268,93,True,False,False,0
268,150,True,False,False,0
268,163,True,False,False,0
268,176,True,False,False,0
269,123,True,False,False,0
269,246,True,False,False,0
270,46,True,False,False,0
270,140,True,False,False,0
271,42,True,False,False,0
271,192,True,False,False,0
272,105,True,False,False,0
273,41,True,False,False,0
273,121,True,False,False,0
274,187,True,False,False,0
274,241,True,False,False,0
275,153,True,False,False,0
276,168,True,False,False,0
276,189,True,False,False,0
276,222,True,False,False,0
277,144,True,False,False,0
278,65,True,False,False,0
278,179,True,False,False,0
279,190,True,False,False,0
279,229,True,False,False,0
279,231,True,False,False,0
279,254,True,False,False,0
280,93,True,False,False,0
281,46,True,False,False,0
281,151,True,False,False,0
282,172,True,False,False,0
283,11,True,False,False,0
284,6,True,False,False,0
285,4,True,False,False,0
285,86,True,False,False,0
285,155,True,False,False,0
286,55,True,False,False,0
287,225,True,False,False,0
288,37,True,False,False,0
288,77,True,False,False,0
289,123,True,False,False,0
290,16,True,False,False,0
291,176,True,False,False,0
291,199,True,False,False,0
292,187,True,False,False,0
293,135,True,False,False,0
294,65,True,False,False,0
295,105,True,False,False,0
296,107,True,False,False,0
296,246,True,False,False,0
297,152,True,False,False,0
298,101,True,False,False,0
299,241,True,False,False,0
300,39,True,False,False,0
301,101,True,False,False,0
302,135,True,False,False,0
303,57,True,False,False,0
303,176,True,False,False,0
304,107,True,False,False,0
305,252,True,False,False,0
306,123,True,False,False,0
306,215,True,False,False,0
306,222,True,False,False,0
307,127,True,False,False,0
308,39,True,False,False,0
309,32,True,False,False,0
310,216,True,False,False,0
311,58,True,False,False,0
312,135,True,False,False,0
312,148,True,False,False,0
313,114,True,False,False,0
314,189,True,False,False,0
315,222,True,False,False,0
316,148,True,False,False,0
317,224,True,False,False,0
318,135,True,False,False,0
319,222,True,False,False,0
320,241,True,False,False,0
321,186,True,False,False,0
322,186,True,False,False,0
322,222,True,False,False,0
323,215,True,False,False,0
324,27,True,False,False,0
325,175,True,False,False,0
326,44,True,False,False,0
326,57,True,False,False,0
327,175,True,False,False,0
328,173,True,False,False,0
329,81,True,False,False,0
330,248,True,False,False,0
331,170,True,False,False,0
332,44,True,False,False,0
333,15,True,False,False,0
334,193,True,False,False,0
335,175,True,False,False,0
336,57,True,False,False,0
337,171,True,False,False,0
338,193,True,False,False,0
339,23,True,False,False,0
340,81,True,False,False,0
341,193,True,False,False,0
341,212,True,False,False,0
342,106,True,False,False,0
343,170,True,False,False,0
344,227,True,False,False,0
345,103,True,False,False,0
346,75,True,False,False,0
347,97,True,False,False,0
347,173,True,False,False,0
348,236,True,False,False,0
349,211,True,False,False,0
350,166,True,False,False,0
351,211,True,False,False,0
352,114,True,False,False,0
353,110,True,False,False,0
354,2,True,False,False,0
355,15,True,False,False,0
356,79,True,False,False,0
357,79,True,False,False,0
358,221,True,False,False,0
359,176,True,False,False,0
360,0,False,False,True,0
360,1,False,True,False,156
360,3,False,True,False,314
360,5,False,False,True,0
360,7,False,False,True,0
360,8,False,True,False,322
360,9,False,False,True,0
360,10,False,True,False,148
360,13,False,True,False,362
360,14,False,False,True,0
360,17,False,True,False,206
360,18,False,False,True,0
360,19,False,False,True,0
360,20,False,False,True,0
360,21,False,True,False,187
360,22,False,True,False,422
360,25,False,False,True,0
360,26,False,False,True,0
360,28,False,True,False,447
360,29,False,True,False,478
360,30,False,True,False,496
360,31,False,False,True,0
360,33,False,True,False,446
360,34,False,False,True,0
360,35,False,False,True,0
360,36,False,True,False,264
360,38,False,True,False,459
360,43,False,True,False,474
360,45,False,True,False,398
360,47,False,True,False,287
360,48,False,True,False,356
360,49,False,True,False,433
360,50,False,True,False,274
360,51,False,True,False,448
360,52,False,True,False,371
360,53,False,False,True,0
360,54,False,True,False,388
360,56,False,False,True,0
360,59,False,False,True,0
360,60,False,False,True,0
360,61,False,True,False,467
360,62,False,True,False,344
360,63,False,False,True,0
360,64,False,True,False,319
360,66,False,True,False,461
360,67,False,False,True,0
360,68,False,True,False,265
360,69,False,True,False,279
360,70,False,False,True,0
360,71,False,True,False,206
360,72,False,True,False,477
360,73,False,True,False,368
360,74,False,False,True,0
360,76,False,True,False,353
360,78,False,False,True,0
360,80,False,False,True,0
360,82,False,False,True,0
360,83,False,True,False,369
360,84,False,True,False,251
360,85,False,True,False,366
360,87,False,False,True,0
360,88,False,True,False,417
360,89,False,False,True,0
360,90,False,False,True,0
360,91,False,True,False,175
360,94,False,False,True,0
360,95,False,False,True,0
360,96,False,True,False,496
360,104,False,True,False,372
360,108,False,False,True,0
360,109,False,False,True,0
360,111,False,False,True,0
360,112,False,True,False,389
360,113,False,False,True,0
360,116,False,True,False,321
360,117,False,True,False,399
360,118,False,False,True,0
360,119,False,False,True,0
360,120,False,True,False,369
360,122,False,False,True,0
360,124,False,True,False,231
360,125,False,True,False,350
360,126,False,True,False,247
360,128,False,False,True,0
360,129,False,False,True,0
360,130,False,True,False,327
360,131,False,True,False,136
360,132,False,False,True,0
360,133,False,False,True,0
360,134,False,True,False,476
360,136,False,False,True,0
360,137,False,True,False,442
360,139,False,True,False,292
360,141,False,True,False,376
360,142,False,False,True,0
360,143,False,False,True,0
360,145,False,False,True,0
360,146,False,True,False,271
360,147,False,True,False,259
360,149,False,True,False,362
360,154,False,True,False,233
360,156,False,False,True,0
360,157,False,False,True,0
360,158,False,False,True,0
360,159,False,True,False,500
360,160,False,True,False,308
360,161,False,True,False,469
360,162,False,False,True,0
360,164,False,False,True,0
360,165,False,True,False,408
360,167,False,False,True,0
360,169,False,False,True,0
360,174,False,False,True,0
360,177,False,False,True,0
360,178,False,False,True,0
360,180,False,False,True,0
360,182,False,False,True,0
360,183,False,True,False,169
360,184,False,True,False,222
360,185,True,False,False,0
360,188,False,False,True,0
360,191,False,True,False,413
360,194,False,True,False,444
360,196,False,False,True,0
360,197,False,True,False,210
360,198,False,False,True,0
360,200,False,False,True,0
360,201,False,False,True,0
360,202,False,True,False,321
360,203,False,False,True,0
360,204,False,True,False,490
360,205,False,True,False,465
360,206,False,True,False,257
360,207,False,True,False,447
360,208,False,False,True,0
360,209,False,True,False,374
360,210,False,False,True,0
360,213,False,True,False,372
360,214,False,False,True,0
360,217,False,False,True,0
360,219,False,True,False,392
360,220,False,False,True,0
360,223,False,False,True,0
360,226,False,True,False,252
360,228,False,False,True,0
360,230,False,True,False,132
360,232,False,False,True,0
360,233,False,False,True,0
360,234,False,False,True,0
360,238,False,False,True,0
360,240,False,True,False,317
360,243,False,True,False,330
360,244,False,False,True,0
360,245,False,False,True,0
360,247,False,True,False,205
360,249,False,True,False,346
360,250,False,False,True,0
360,251,False,True,False,379
360,253,False,True,False,110
360,255,False,False,True,0
361,25,True,False,False,0
362,143,True,False,False,0
362,182,True,False,False,0
362,198,True,False,False,0
363,24,False,True,False,106
363,62,True,False,False,0
364,115,False,False,True,0
365,72,True,False,False,0
366,83,True,False,False,0
366,92,False,False,True,0
366,233,True,False,False,0
366,235,False,True,False,253
367,99,False,True,False,202
367,130,True,False,False,0
367,180,True,False,False,0
367,245,True,False,False,0
368,181,False,False,True,0
369,100,False,False,True,0
369,137,True,False,False,0
369,195,False,False,True,0
369,218,False,False,True,0
369,237,False,False,True,0
369,242,False,False,True,0
370,9,True,False,False,0
370,12,False,False,True,0
370,60,True,False,False,0
370,191,True,False,False,0
371,3,True,False,False,0
371,45,True,False,False,0
371,98,False,False,True,0
371,102,False,True,False,353
371,138,False,True,False,405
371,210,True,False,False,0
371,238,True,False,False,0
372,40,False,True,False,316
372,67,True,False,False,0
372,143,True,False,False,0
372,162,True,False,False,0
372,239,False,False,True,0
372,253,True,False,False,0
373,150,False,True,False,431
373,163,False,True,False,492
373,255,True,False,False,0
374,71,True,False,False,0
374,220,True,False,False,0
375,140,False,False,True,0
376,42,False,False,True,0
376,47,True,False,False,0
376,192,False,True,False,254
376,208,True,False,False,0
377,87,True,False,False,0
378,26,True,False,False,0
378,41,False,True,False,418
378,121,False,True,False,418
378,154,True,False,False,0
378,219,True,False,False,0
379,118,True,False,False,0
379,128,True,False,False,0
379,130,True,False,False,0
379,141,True,False,False,0
379,213,True,False,False,0
380,51,True,False,False,0
380,126,True,False,False,0
380,205,True,False,False,0
380,234,True,False,False,0
381,153,False,False,True,0
382,168,False,False,True,0
383,144,False,True,False,274
384,80,True,False,False,0
384,132,True,False,False,0
384,179,False,True,False,161
385,68,True,False,False,0
385,190,False,False,True,0
385,229,False,True,False,363
385,231,False,False,True,0
385,254,False,False,True,0
386,62,True,False,False,0
387,93,False,False,True,0
388,46,False,True,False,409
388,151,False,True,False,456
388,219,True,False,False,0
389,172,False,False,True,0
390,11,False,False,True,0
390,69,True,False,False,0
391,6,False,False,True,0
392,4,False,True,False,385
392,86,False,False,True,0
392,115,True,False,False,0
392,131,True,False,False,0
392,155,False,False,True,0
393,28,True,False,False,0
393,55,False,False,True,0
393,60,True,False,False,0
394,144,True,False,False,0
395,88,True,False,False,0
395,140,True,False,False,0
396,45,True,False,False,0
396,225,False,True,False,455
397,37,False,True,False,179
397,77,False,True,False,232
397,191,True,False,False,0
398,12,True,False,False,0
399,4,True,False,False,0
400,16,False,True,False,264
400,119,True,False,False,0
401,199,False,True,False,305
402,187,False,True,False,331
402,253,True,False,False,0
403,56,True,False,False,0
404,28,True,False,False,0
404,65,False,False,True,0
404,168,True,False,False,0
405,69,True,False,False,0
406,105,False,True,False,433
407,22,True,False,False,0
408,12,True,False,False,0
408,246,False,True,False,303
409,152,False,False,True,0
410,55,True,False,False,0
410,140,True,False,False,0
410,141,True,False,False,0
410,243,True,False,False,0
411,253,True,False,False,0
412,163,True,False,False,0
413,128,True,False,False,0
414,47,True,False,False,0
414,101,False,True,False,476
415,56,True,False,False,0
416,16,True,False,False,0
416,60,True,False,False,0
417,153,True,False,False,0
417,243,True,False,False,0
418,107,False,False,True,0
418,187,True,False,False,0
419,101,True,False,False,0
420,163,True,False,False,0
421,252,False,True,False,382
422,123,False,False,True,0
423,127,False,False,True,0
424,69,True,False,False,0
425,105,True,False,False,0
426,39,False,False,True,0
427,141,True,False,False,0
428,32,False,False,True,0
429,19,True,False,False,0
430,216,False,False,True,0
431,188,True,False,False,0
432,143,True,False,False,0
433,58,False,False,True,0
434,24,True,False,False,0
435,127,True,False,False,0
436,151,True,False,False,0
437,71,True,False,False,0
437,216,True,False,False,0
438,113,True,False,False,0
439,74,True,False,False,0
439,189,False,False,True,0
440,143,True,False,False,0
441,138,True,False,False,0
441,148,False,True,False,334
442,151,True,False,False,0
443,214,True,False,False,0
444,69,True,False,False,0
445,24,True,False,False,0
446,224,False,True,False,301
447,135,False,True,False,205
448,150,True,False,False,0
448,241,False,False,True,0
449,21,True,False,False,0
450,214,True,False,False,0
451,148,True,False,False,0
452,48,True,False,False,0
453,199,True,False,False,0
454,186,False,False,True,0
454,222,False,False,True,0
455,215,False,True,False,326
456,27,False,True,False,372
457,43,True,False,False,0
458,21,True,False,False,0
459,251,True,False,False,0
460,17,True,False,False,0
461,186,True,False,False,0
462,199,True,False,False,0
463,80,True,False,False,0
464,183,True,False,False,0
465,248,False,True,False,194
466,137,True,False,False,0
467,44,False,False,True,0
468,243,True,False,False,0
469,152,True,False,False,0
470,175,False,False,True,0
471,57,False,False,True,0
472,224,True,False,False,0
473,171,False,True,False,258
474,23,False,True,False,415
475,81,False,False,True,0
476,193,False,False,True,0
476,212,False,True,False,132
477,152,True,False,False,0
478,224,True,False,False,0
479,243,True,False,False,0
480,3,True,False,False,0
481,106,False,False,True,0
482,241,True,False,False,0
483,170,False,False,True,0
484,227,False,True,False,319
485,103,False,True,False,458
486,75,False,False,True,0
487,106,True,False,False,0
488,98,True,False,False,0
489,103,True,False,False,0
490,97,False,False,True,0
490,173,False,False,True,0
491,236,False,False,True,0
492,75,True,False,False,0
493,17,True,False,False,0
494,166,False,False,True,0
495,211,False,True,False,375
496,115,True,False,False,0
497,115,True,False,False,0
498,114,False,True,False,146
499,110,False,True,False,397
500,246,True,False,False,0
501,2,False,True,False,454
502,15,False,False,True,0
503,19,True,False,False,0
504,72,True,False,False,0
505,104,True,False,False,0
506,79,False,True,False,391
506,96,True,False,False,0
507,2,True,False,False,0
508,221,False,False,True,0
509,79,True,False,False,0
510,104,True,False,False,0
510,176,False,True,False,426
511,211,True,False,False,0
512,73,True,False,False,0
513,0,False,True,False,414
513,1,False,True,False,215
513,5,False,True,False,358
513,7,False,False,True,0
513,8,False,True,False,0
513,10,False,True,False,0
513,13,False,True,False,434
513,14,False,False,True,0
513,18,False,False,True,0
513,20,False,False,True,0
513,29,False,True,False,326
513,30,False,True,False,0
513,31,False,False,True,0
513,33,False,True,False,372
513,34,False,True,False,300
513,35,False,True,False,283
513,36,False,True,False,366
513,38,False,True,False,409
513,49,False,True,False,0
513,50,False,True,False,0
513,52,False,True,False,437
513,53,False,True,False,390
513,54,False,True,False,0
513,59,False,True,False,383
513,61,False,True,False,0
513,63,False,False,True,0
513,64,False,True,False,249
513,66,False,True,False,312
513,70,False,False,True,0
513,76,False,True,False,0
513,78,False,True,False,206
513,82,False,False,True,0
513,84,False,True,False,0
513,85,False,True,False,0
513,89,False,True,False,409
513,90,False,False,True,0
513,91,False,True,False,476
513,94,False,True,False,347
513,95,False,False,True,0
513,108,False,False,True,0
513,109,False,False,True,0
513,111,False,True,False,378
513,112,False,True,False,403
513,116,False,True,False,445
513,117,False,True,False,415
513,120,False,True,False,0
513,122,False,True,False,454
513,124,False,True,False,369
513,125,False,True,False,0
513,129,False,False,True,0
513,133,False,False,True,0
513,134,False,True,False,407
513,136,False,False,True,0
513,139,False,True,False,349
513,142,False,True,False,355
513,145,False,False,True,0
513,146,False,True,False,347
513,147,False,True,False,0
513,149,False,True,False,475
513,156,False,False,True,0
513,157,False,False,True,0
513,158,False,False,True,0
513,159,False,True,False,0
513,160,False,True,False,113
513,161,False,True,False,339
513,164,False,False,True,0
513,165,False,True,False,239
513,167,False,False,True,0
513,169,False,True,False,126
513,174,False,False,True,0
513,177,False,False,True,0
513,178,False,False,True,0
513,184,False,True,False,302
513,185,False,False,True,0
513,194,False,True,False,0
513,196,False,True,False,264
513,197,False,True,False,479
513,200,False,False,True,0
513,201,False,False,True,0
513,202,False,True,False,251
513,203,False,True,False,376
513,204,False,True,False,424
513,206,False,True,False,0
513,207,False,True,False,175
513,209,False,True,False,0
513,217,False,True,False,226
513,223,False,False,True,0
513,226,False,True,False,0
513,228,False,False,True,0
513,230,False,True,False,276
513,232,False,True,False,304
513,240,False,True,False,0
513,244,False,False,True,0
513,247,False,True,False,0
513,249,False,True,False,328
513,250,False,True,False,205
514,73,True,False,False,0
515,25,False,True,False,427
516,182,False,False,True,0
516,198,False,False,True,0
517,83,False,True,False,0
517,92,False,False,True,0
517,233,False,True,False,217
517,235,False,True,False,0
518,99,False,True,False,0
518,180,False,True,False,345
518,245,False,True,False,388
519,181,False,False,True,0
520,61,True,False,False,0
520,100,False,True,False,437
520,195,False,True,False,415
520,218,False,False,True,0
520,237,False,False,True,0
520,242,False,True,False,249
521,77,True,False,False,0
521,165,True,False,False,0
521,175,True,False,False,0
522,9,False,True,False,490
522,25,True,False,False,0
522,49,True,False,False,0
523,102,False,True,False,0
523,210,False,True,False,430
523,238,False,True,False,428
524,40,False,True,False,0
524,67,False,False,True,0
524,149,True,False,False,0
524,162,False,True,False,293
524,203,True,False,False,0
524,239,False,True,False,433
524,244,True,False,False,0
525,255,False,True,False,431
526,109,True,False,False,0
526,220,False,True,False,436
527,42,False,False,True,0
527,73,True,False,False,0
527,192,False,True,False,0
527,200,True,False,False,0
527,208,False,True,False,291
528,217,True,False,False,0
529,87,False,True,False,124
529,124,True,False,False,0
529,134,True,False,False,0
530,26,False,False,True,0
530,41,False,True,False,306
530,121,False,True,False,0
530,154,False,True,False,285
530,197,True,False,False,0
531,118,False,True,False,386
531,130,False,True,False,424
531,213,False,True,False,469
532,51,False,True,False,0
532,126,False,True,False,0
532,205,False,True,False,0
532,234,False,False,True,0
533,240,True,False,False,0
534,175,True,False,False,0
535,66,True,False,False,0
535,132,False,False,True,0
535,179,False,True,False,269
536,68,False,True,False,453
536,143,True,False,False,0
536,190,False,False,True,0
536,224,True,False,False,0
536,229,False,True,False,0
536,231,False,False,True,0
536,254,False,False,True,0
537,38,True,False,False,0
537,62,False,True,False,0
537,109,True,False,False,0
537,235,True,False,False,0
538,93,False,True,False,332
539,46,False,True,False,321
539,219,False,True,False,0
540,50,True,False,False,0
540,64,True,False,False,0
540,172,False,True,False,431
540,178,True,False,False,0
541,11,False,False,True,0
542,6,False,True,False,347
543,86,False,True,False,314
543,131,False,True,False,326
543,155,False,False,True,0
544,144,False,True,False,404
545,88,False,True,False,157
545,242,True,False,False,0
545,249,True,False,False,0
546,45,False,True,False,473
546,67,True,False,False,0
546,96,True,False,False,0
546,225,False,True,False,295
547,37,False,True,False,186
547,117,True,False,False,0
547,178,True,False,False,0
547,191,False,True,False,0
548,4,False,True,False,461
548,130,True,False,False,0
549,77,True,False,False,0
549,176,True,False,False,0
550,119,False,False,True,0
551,61,True,False,False,0
551,217,True,False,False,0
552,8,True,False,False,0
552,134,True,False,False,0
553,22,True,False,False,0
553,28,False,True,False,422
553,65,False,True,False,464
553,168,False,False,True,0
553,191,True,False,False,0
554,51,True,False,False,0
554,201,True,False,False,0
554,254,True,False,False,0
555,6,True,False,False,0
555,67,True,False,False,0
555,93,True,False,False,0
556,12,False,False,True,0
557,55,False,True,False,365
557,140,False,False,True,0
558,132,True,False,False,0
558,253,False,True,False,0
559,155,True,False,False,0
560,128,False,True,False,296
561,47,False,True,False,476
562,56,False,True,False,464
563,16,False,True,False,299
563,41,True,False,False,0
563,60,False,True,False,291
564,94,True,False,False,0
564,195,True,False,False,0
565,153,False,True,False,491
566,102,True,False,False,0
567,12,True,False,False,0
568,11,True,False,False,0
569,67,True,False,False,0
569,73,True,False,False,0
570,245,True,False,False,0
571,107,False,True,False,432
571,187,False,True,False,352
572,66,True,False,False,0
572,101,False,True,False,0
573,152,True,False,False,0
573,163,False,True,False,234
574,139,True,False,False,0
575,71,True,False,False,0
575,153,True,False,False,0
576,221,True,False,False,0
576,252,False,True,False,0
577,123,False,False,True,0
578,253,True,False,False,0
579,53,True,False,False,0
580,105,False,True,False,264
580,140,True,False,False,0
581,39,False,False,True,0
581,41,True,False,False,0
582,8,True,False,False,0
582,90,True,False,False,0
582,141,False,True,False,0
583,32,False,True,False,435
584,155,True,False,False,0
585,47,True,False,False,0
586,188,False,True,False,311
587,111,True,False,False,0
588,41,True,False,False,0
588,58,False,True,False,459
589,8,True,False,False,0
590,127,False,False,True,0
591,70,True,False,False,0
592,140,True,False,False,0
593,53,True,False,False,0
594,216,False,True,False,473
595,113,False,True,False,357
595,141,True,False,False,0
596,74,False,False,True,0
596,189,False,True,False,467
597,8,True,False,False,0
598,138,False,True,False,232
598,232,True,False,False,0
599,151,False,True,False,0
600,69,False,True,False,0
601,24,False,True,False,481
602,189,True,False,False,0
603,232,True,False,False,0
604,141,True,False,False,0
605,135,False,True,False,230
606,150,False,True,False,0
607,214,False,True,False,229
608,1,True,False,False,0
608,148,False,True,False,0
609,81,True,False,False,0
610,234,True,False,False,0
611,69,True,False,False,0
612,141,True,False,False,0
613,48,False,True,False,0
614,216,True,False,False,0
615,103,True,False,False,0
616,222,False,False,True,0
616,234,True,False,False,0
617,215,False,True,False,0
618,27,False,True,False,476
619,43,False,True,False,367
620,151,True,False,False,0
621,21,False,True,False,272
622,251,False,True,False,0
623,222,True,False,False,0
624,186,False,True,False,337
625,67,True,False,False,0
626,27,True,False,False,0
627,199,False,True,False,144
628,80,False,False,True,0
629,183,False,True,False,389
630,248,False,True,False,0
631,137,False,True,False,222
632,44,False,False,True,0
633,226,True,False,False,0
634,113,True,False,False,0
635,57,False,False,True,0
636,67,True,False,False,0
637,171,False,True,False,0
638,23,False,True,False,0
639,215,True,False,False,0
640,175,True,False,False,0
641,156,True,False,False,0
641,193,False,True,False,140
641,212,False,True,False,0
642,126,True,False,False,0
643,195,True,False,False,0
644,243,False,True,False,0
645,3,False,True,False,0
646,70,True,False,False,0
647,241,False,False,True,0
648,170,False,True,False,469
649,226,True,False,False,0
649,227,False,True,False,381
650,106,False,True,False,396
651,227,True,False,False,0
652,98,False,True,False,253
653,97,False,False,True,0
653,173,False,True,False,484
654,159,True,False,False,0
654,226,True,False,False,0
655,98,True,False,False,0
655,126,True,False,False,0
655,236,False,False,True,0
656,106,True,False,False,0
656,121,True,False,False,0
657,75,False,True,False,398
658,159,True,False,False,0
659,17,False,True,False,485
660,140,True,False,False,0
661,0,True,False,False,0
662,208,True,False,False,0
663,166,False,True,False,459
664,221,True,False,False,0
665,106,True,False,False,0
666,236,True,False,False,0
667,79,True,False,False,0
667,115,False,False,True,0
668,114,False,True,False,235
669,110,False,True,False,0
670,64,True,False,False,0
671,96,True,False,False,0
671,246,False,True,False,0
672,15,False,True,False,205
673,88,True,False,False,0
673,234,True,False,False,0
674,115,True,False,False,0
675,114,True,False,False,0
676,19,False,True,False,438
