episode,env_id,crash,success,timeout,success_time
114,47,True,False,False,163
115,17,True,False,False,75
116,12,True,False,False,0
117,2,True,False,False,90
118,61,True,False,False,0
119,17,True,False,False,0
120,42,True,False,False,135
121,15,True,False,False,0
122,47,True,False,False,0
123,2,True,False,False,0
124,17,True,False,False,0
125,49,True,False,False,74
126,19,True,False,False,164
127,49,True,False,False,0
127,59,True,False,False,117
128,17,True,False,False,0
129,17,True,False,False,0
130,12,True,False,False,101
130,43,True,False,False,78
131,17,True,False,False,0
132,19,True,False,False,0
133,44,True,False,False,113
134,59,True,False,False,88
135,36,True,False,False,101
136,4,False,True,False,165
136,5,False,True,False,116
136,7,False,True,False,70
136,11,False,True,False,70
136,14,False,True,False,108
136,16,False,True,False,60
136,21,False,True,False,146
136,22,False,True,False,91
136,23,False,True,False,90
136,28,False,True,False,100
136,29,False,True,False,75
136,31,False,True,False,69
136,33,False,True,False,76
136,34,False,True,False,97
136,38,False,True,False,72
136,41,False,True,False,126
136,45,False,True,False,77
136,50,False,True,False,60
136,51,False,True,False,132
136,52,False,True,False,86
136,53,False,True,False,145
136,58,False,True,False,105
136,60,False,True,False,102
136,63,False,True,False,73
137,14,True,False,False,0
138,1,True,False,False,157
138,55,False,True,False,102
139,24,False,True,False,127
140,6,False,True,False,89
140,48,False,True,False,128
141,28,True,False,False,0
142,39,False,True,False,113
143,27,False,True,False,114
144,59,True,False,False,0
145,18,False,True,False,103
146,23,True,False,False,0
146,35,False,True,False,88
147,24,True,False,False,0
148,50,True,False,False,0
148,59,True,False,False,0
149,32,False,True,False,76
150,44,True,False,False,84
151,41,True,False,False,0
152,26,False,True,False,95
153,13,False,True,False,93
153,55,True,False,False,0
154,63,True,False,False,0
155,25,False,True,False,109
156,37,False,True,False,106
157,1,True,False,False,0
158,30,False,True,False,72
159,17,True,False,False,142
159,39,True,False,False,0
160,46,False,True,False,89
161,55,True,False,False,0
162,23,True,False,False,0
163,12,True,False,False,80
163,40,False,True,False,94
164,27,True,False,False,0
165,0,False,True,False,157
166,8,False,True,False,134
167,33,True,False,False,111
168,20,False,True,False,108
169,9,False,True,False,117
169,44,True,False,False,0
169,57,False,True,False,208
170,3,False,True,False,129
171,6,True,False,False,0
172,40,True,False,False,0
173,18,True,False,False,0
174,1,True,False,False,0
175,54,False,True,False,65
176,19,True,False,False,79
177,27,True,False,False,0
177,50,True,False,False,0
178,62,False,True,False,124
179,5,True,False,False,103
180,60,True,False,False,0
181,10,False,True,False,140
182,55,True,False,False,84
183,19,True,False,False,0
184,22,True,False,False,172
185,56,False,True,False,125
186,18,True,False,False,0
187,34,True,False,False,129
187,55,True,False,False,0
188,27,True,False,False,0
189,60,True,False,False,0
190,61,False,True,False,136
191,18,True,False,False,0
192,27,True,False,False,0
192,42,False,True,False,171
193,15,False,True,False,125
194,47,False,True,False,98
195,54,True,False,False,112
196,27,True,False,False,0
197,24,True,False,False,126
198,2,False,True,False,120
199,6,True,False,False,0
200,21,True,False,False,61
201,18,True,False,False,0
202,47,True,False,False,0
203,2,True,False,False,0
203,49,False,True,False,135
204,21,True,False,False,0
205,4,True,False,False,92
206,18,True,False,False,0
207,15,True,False,False,97
208,21,True,False,False,0
209,53,True,False,False,132
210,43,False,True,False,92
211,15,True,False,False,0
212,18,True,False,False,0
213,54,True,False,False,107
214,36,False,True,False,94
215,7,False,True,False,106
215,11,False,True,False,76
215,16,False,True,False,81
215,29,False,True,False,130
215,31,False,True,False,125
215,38,False,True,False,110
215,45,False,True,False,71
215,51,False,True,False,130
215,52,False,True,False,116
215,58,False,True,False,169
216,14,False,True,False,86
217,51,True,False,False,0
218,29,True,False,False,0
219,52,True,False,False,0
220,48,False,True,False,81
221,6,True,False,False,114
221,28,False,True,False,86
222,43,True,False,False,0
223,54,True,False,False,0
224,27,True,False,False,160
225,14,True,False,False,0
226,20,True,False,False,144
227,43,True,False,False,0
228,53,True,False,False,0
229,35,False,True,False,95
230,59,False,True,False,139
231,32,False,True,False,132
232,41,False,True,False,134
233,31,True,False,False,0
234,26,False,True,False,85
235,53,True,False,False,0
236,24,True,False,False,80
237,16,True,False,False,0
238,13,False,True,False,85
239,63,False,True,False,97
240,25,False,True,False,118
241,37,False,True,False,65
242,16,True,False,False,0
243,54,True,False,False,0
244,30,False,True,False,93
245,17,False,True,False,109
245,39,False,True,False,99
246,46,False,True,False,76
247,23,False,True,False,82
248,12,False,True,False,73
248,32,True,False,False,0
249,53,True,False,False,0
250,6,True,False,False,0
251,41,True,False,False,0
252,0,False,True,False,97
253,29,True,False,False,0
254,8,False,True,False,90
255,33,False,True,False,190
256,9,False,True,False,101
256,44,False,True,False,82
256,57,False,True,False,58
257,3,False,True,False,150
258,40,False,True,False,85
259,30,True,False,False,0
260,3,True,False,False,0
261,1,False,True,False,149
262,50,False,True,False,178
263,62,False,True,False,151
264,5,False,True,False,114
265,14,True,False,False,0
266,46,True,False,False,85
267,61,True,False,False,103
268,62,True,False,False,0
269,59,True,False,False,114
270,58,True,False,False,0
271,10,False,True,False,79
272,19,False,True,False,102
273,14,True,False,False,0
274,22,False,True,False,88
275,44,True,False,False,0
276,56,False,True,False,141
277,6,True,False,False,95
278,34,False,True,False,87
278,55,False,True,False,87
279,60,False,True,False,156
280,62,True,False,False,0
281,14,True,False,False,0
282,33,True,False,False,87
283,42,False,True,False,140
284,62,True,False,False,0
285,44,True,False,False,0
286,27,True,False,False,113
287,3,True,False,False,0
288,47,True,False,False,90
289,33,True,False,False,0
290,50,True,False,False,0
291,0,True,False,False,72
292,12,True,False,False,104
293,15,True,False,False,0
294,34,True,False,False,0
295,29,True,False,False,177
296,39,True,False,False,134
297,2,False,True,False,138
297,49,False,True,False,90
298,13,True,False,False,178
299,2,True,False,False,0
300,58,True,False,False,0
301,23,True,False,False,95
302,4,False,True,False,98
303,33,True,False,False,0
304,2,True,False,False,0
305,59,True,False,False,123
306,21,False,True,False,74
307,33,True,False,False,0
308,39,True,False,False,0
309,13,True,False,False,0
310,4,True,False,False,0
310,59,True,False,False,0
311,59,True,False,False,0
312,21,True,False,False,0
312,33,True,False,False,0
313,18,False,True,False,146
314,47,True,False,False,76
315,57,True,False,False,189
316,2,True,False,False,0
317,57,True,False,False,0
318,47,True,False,False,0
319,28,True,False,False,93
320,36,False,True,False,82
321,7,False,True,False,85
321,11,False,True,False,115
321,38,False,True,False,101
321,45,False,True,False,119
322,51,False,True,False,82
323,52,False,True,False,0
324,48,False,True,False,112
325,38,True,False,False,0
326,19,True,False,False,121
326,46,True,False,False,67
327,20,False,True,False,91
328,43,False,True,False,146
329,11,True,False,False,0
330,34,True,False,False,102
331,51,True,False,False,0
332,60,True,False,False,96
333,35,False,True,False,131
334,13,True,False,False,126
335,31,False,True,False,151
336,26,False,True,False,90
337,24,False,True,False,87
338,63,False,True,False,123
339,25,False,True,False,136
340,37,False,True,False,67
341,16,False,True,False,187
342,54,False,True,False,104
343,59,True,False,False,117
344,17,False,True,False,87
345,25,True,False,False,0
345,60,True,False,False,0
346,32,False,True,False,84
347,53,False,True,False,175
348,16,True,False,False,0
349,35,True,False,False,0
349,41,False,True,False,97
350,7,True,False,False,80
351,59,True,False,False,0
352,41,True,False,False,0
353,8,False,True,False,197
354,60,True,False,False,0
355,36,True,False,False,120
356,9,False,True,False,98
357,36,True,False,False,0
358,40,False,True,False,120
359,30,False,True,False,90
360,1,False,True,False,106
361,5,False,True,False,84
362,9,True,False,False,0
363,61,False,True,False,100
364,11,True,False,False,140
365,10,False,True,False,79
366,61,True,False,False,0
367,28,True,False,False,120
368,8,True,False,False,0
368,22,False,True,False,133
368,51,True,False,False,58
369,38,True,False,False,154
369,56,False,True,False,93
370,6,False,True,False,137
371,55,False,True,False,91
372,11,True,False,False,0
372,14,False,True,False,133
373,42,False,True,False,84
373,53,True,False,False,139
374,62,False,True,False,148
375,36,True,False,False,116
376,44,False,True,False,160
377,27,False,True,False,170
378,3,False,True,False,114
379,59,True,False,False,79
380,50,False,True,False,90
381,0,False,True,False,102
381,57,True,False,False,189
382,37,True,False,False,89
383,0,True,False,False,0
384,12,False,True,False,158
385,15,False,True,False,75
385,57,True,False,False,0
386,29,False,True,False,184
387,12,True,False,False,0
388,49,False,True,False,93
389,9,True,False,False,115
390,56,True,False,False,91
391,27,True,False,False,0
392,8,True,False,False,97
393,58,False,True,False,140
394,23,False,True,False,69
395,58,True,False,False,0
396,62,True,False,False,113
397,9,True,False,False,0
398,39,False,True,False,121
399,4,False,True,False,89
400,21,False,True,False,125
400,33,False,True,False,102
400,58,True,False,False,0
401,56,True,False,False,0
402,18,False,True,False,89
403,37,True,False,False,110
404,56,True,False,False,0
405,8,True,False,False,96
406,2,False,True,False,110
407,4,True,False,False,0
408,47,False,True,False,103
409,45,False,True,False,124
410,58,True,False,False,0
411,63,True,False,False,105
412,52,False,True,False,146
413,48,False,True,False,149
414,4,True,False,False,0
415,2,True,False,False,0
416,19,False,True,False,100
416,46,False,True,False,147
417,20,False,True,False,157
418,18,True,False,False,73
419,43,False,True,False,95
420,48,True,False,False,0
421,34,False,True,False,112
422,13,False,True,False,100
423,31,False,True,False,307
423,45,True,False,False,0
424,26,False,True,False,101
424,47,True,False,False,0
425,24,False,True,False,126
426,54,False,True,False,110
427,20,True,False,False,0
428,17,False,True,False,148
428,43,True,False,False,0
429,63,True,False,False,0
430,25,False,True,False,157
431,32,False,True,False,118
432,34,True,False,False,0
433,16,False,True,False,116
434,35,False,True,False,109
435,43,True,False,False,0
436,63,True,False,False,0
437,7,False,True,False,87
438,54,True,False,False,0
439,26,True,False,False,0
440,6,True,False,False,149
441,47,True,False,False,0
442,41,False,True,False,86
443,60,False,True,False,95
444,32,True,False,False,0
445,32,True,False,False,0
446,20,True,False,False,0
446,40,False,True,False,130
447,30,False,True,False,88
448,43,True,False,False,0
449,1,False,True,False,156
450,34,True,False,False,0
451,13,True,False,False,0
452,5,False,True,False,125
452,47,True,False,False,0
453,30,True,False,False,0
454,47,True,False,False,0
455,10,False,True,False,174
455,59,True,False,False,136
456,13,True,False,False,0
457,61,False,True,False,99
458,28,False,True,False,94
459,22,False,True,False,155
459,51,False,True,False,83
460,20,True,False,False,0
461,38,False,True,False,87
462,55,False,True,False,101
463,10,True,False,False,0
464,38,True,False,False,0
465,11,False,True,False,159
465,14,False,True,False,91
466,51,True,False,False,0
467,5,True,False,False,0
468,61,True,False,False,0
469,42,False,True,False,134
469,53,False,True,False,150
470,36,False,True,False,159
471,28,True,False,False,0
472,44,False,True,False,117
473,3,False,True,False,113
474,51,True,False,False,0
475,38,True,False,False,0
476,50,False,True,False,158
477,0,False,True,False,93
478,20,True,False,False,87
479,15,False,True,False,121
479,57,False,True,False,106
480,29,False,True,False,157
481,12,False,True,False,139
482,36,True,False,False,0
483,49,False,True,False,64
484,7,True,False,False,124
485,53,True,False,False,0
486,27,False,True,False,67
487,51,True,False,False,0
488,23,False,True,False,94
489,7,True,False,False,0
490,12,True,False,False,0
491,23,True,False,False,0
492,62,False,True,False,78
493,9,False,True,False,97
494,39,False,True,False,146
495,21,False,True,False,108
495,33,False,True,False,154
496,28,True,False,False,89
497,44,True,False,False,106
498,37,False,True,False,78
499,56,False,True,False,91
500,21,True,False,False,0
501,8,False,True,False,154
502,46,True,False,False,93
503,34,True,False,False,170
504,37,True,False,False,0
505,58,False,True,False,144
506,53,True,False,False,0
507,52,False,True,False,110
508,4,False,True,False,80
509,8,True,False,False,0
510,2,False,True,False,147
511,19,False,True,False,79
512,11,True,False,False,81
512,58,True,False,False,0
513,18,False,True,False,124
514,48,False,True,False,118
515,31,False,True,False,104
515,45,False,True,False,129
516,24,False,True,False,78
516,52,True,False,False,0
517,45,True,False,False,0
517,58,True,False,False,0
518,10,True,False,False,209
518,17,False,True,False,162
519,2,True,False,False,0
519,25,False,True,False,89
520,16,False,True,False,98
521,4,True,False,False,0
522,35,False,True,False,86
523,25,True,False,False,0
523,63,False,True,False,99
524,54,False,True,False,72
525,26,False,True,False,96
526,6,False,True,False,122
527,45,True,False,False,0
528,17,True,False,False,0
529,38,True,False,False,156
530,41,False,True,False,140
531,16,True,False,False,0
532,60,False,True,False,139
533,2,True,False,False,0
534,32,False,True,False,117
535,40,False,True,False,126
536,41,True,False,False,0
537,6,True,False,False,0
538,43,False,True,False,124
539,1,False,True,False,77
539,33,True,False,False,191
540,60,True,False,False,0
541,26,True,False,False,0
542,30,False,True,False,129
543,11,True,False,False,0
544,45,True,False,False,0
544,47,False,True,False,117
545,40,True,False,False,0
546,30,True,False,False,0
546,43,True,False,False,0
547,59,False,True,False,116
548,13,False,True,False,144
549,22,False,True,False,127
550,33,True,False,False,0
551,55,False,True,False,137
552,52,True,False,False,0
553,14,False,True,False,97
554,5,False,True,False,121
555,61,False,True,False,158
556,42,False,True,False,132
557,3,False,True,False,93
558,47,True,False,False,0
559,50,False,True,False,86
560,41,True,False,False,98
561,47,True,False,False,0
562,14,True,False,False,0
563,0,False,True,False,94
564,20,False,True,False,88
565,51,True,False,False,105
566,15,False,True,False,78
566,57,False,True,False,173
567,47,True,False,False,0
568,29,False,True,False,94
569,14,True,False,False,0
570,15,True,False,False,0
570,36,False,True,False,95
571,49,False,True,False,110
572,27,False,True,False,165
573,0,True,False,False,0
574,14,True,False,False,0
575,7,False,True,False,114
576,20,True,False,False,0
577,12,False,True,False,116
578,6,True,False,False,210
579,49,True,False,False,0
580,23,False,True,False,94
581,62,False,True,False,85
582,9,False,True,False,134
583,39,False,True,False,112
584,40,True,False,False,0
585,11,True,False,False,125
586,27,True,False,False,0
587,7,True,False,False,0
588,28,False,True,False,86
589,54,True,False,False,85
590,44,False,True,False,119
591,56,False,True,False,160
592,16,True,False,False,154
593,27,True,False,False,0
594,21,False,True,False,89
595,12,True,False,False,0
595,46,False,True,False,106
596,27,True,False,False,0
597,34,False,True,False,98
598,37,False,True,False,87
599,12,True,False,False,0
600,54,True,False,False,0
601,0,True,False,False,115
602,49,True,False,False,81
602,53,False,True,False,56
603,12,True,False,False,0
603,36,True,False,False,0
604,49,True,False,False,0
605,8,False,True,False,89
606,12,True,False,False,0
607,19,False,True,False,143
608,18,False,True,False,92
609,53,True,False,False,0
610,48,False,True,False,107
611,28,True,False,False,0
612,36,True,False,False,0
613,31,False,True,False,85
614,8,True,False,False,0
615,24,False,True,False,71
616,37,True,False,False,0
616,51,True,False,False,132
617,49,True,False,False,0
618,28,True,False,False,0
619,58,False,True,False,104
620,19,True,False,False,0
621,10,False,True,False,102
622,24,True,False,False,0
623,4,False,True,False,140
624,35,False,True,False,111
625,25,False,True,False,110
625,63,False,True,False,100
626,17,False,True,False,84
627,38,False,True,False,150
628,19,True,False,False,0
629,2,False,True,False,125
630,49,True,False,False,0
631,54,True,False,False,115
632,19,True,False,False,0
633,17,True,False,False,0
633,28,True,False,False,0
633,32,False,True,False,125
634,35,True,False,False,0
635,1,False,True,False,133
636,60,False,True,False,87
637,26,False,True,False,89
638,54,True,False,False,0
639,1,True,False,False,0
640,45,False,True,False,73
641,30,False,True,False,146
641,43,False,True,False,97
642,59,False,True,False,107
643,13,False,True,False,83
644,37,True,False,False,0
645,10,True,False,False,93
646,22,False,True,False,79
647,33,False,True,False,92
648,27,True,False,False,137
649,26,True,False,False,0
649,35,True,False,False,0
650,55,False,True,False,112
651,18,True,False,False,95
652,8,True,False,False,0
653,52,False,True,False,89
654,23,True,False,False,105
655,36,True,False,False,78
656,38,True,False,False,0
657,5,False,True,False,74
658,61,False,True,False,78
659,42,False,True,False,90
660,26,True,False,False,0
661,3,False,True,False,148
662,27,True,False,False,0
662,48,True,False,False,107
663,50,False,True,False,111
664,41,False,True,False,111
665,3,True,False,False,0
665,45,True,False,False,87
666,61,True,False,False,0
667,57,False,True,False,120
668,41,True,False,False,0
669,47,False,True,False,111
670,29,False,True,False,94
671,15,False,True,False,116
672,50,True,False,False,0
673,45,True,False,False,0
673,50,True,False,False,0
674,14,False,True,False,95
675,36,True,False,False,0
676,20,False,True,False,95
677,38,True,False,False,0
678,6,False,True,False,214
679,20,True,False,False,0
680,62,False,True,False,137
681,9,False,True,False,122
682,39,False,True,False,83
683,40,False,True,False,92
684,10,True,False,False,0
684,11,False,True,False,85
685,47,True,False,False,0
686,45,True,False,False,0
687,14,True,False,False,0
688,52,True,False,False,106
689,39,True,False,False,0
690,47,True,False,False,0
691,7,False,True,False,82
692,44,False,True,False,77
693,45,True,False,False,0
694,50,True,False,False,0
695,56,False,True,False,102
696,16,False,True,False,88
697,21,False,True,False,77
698,46,False,True,False,104
699,44,True,False,False,0
700,9,True,False,False,0
701,34,False,True,False,65
702,60,True,False,False,140
703,21,True,False,False,0
704,17,True,False,False,115
705,0,False,True,False,134
706,9,True,False,False,0
707,45,True,False,False,0
708,47,True,False,False,0
709,17,True,False,False,0
710,9,True,False,False,0
711,12,False,True,False,112
712,17,True,False,False,0
713,53,False,True,False,104
714,62,True,False,False,0
715,46,True,False,False,0
716,43,True,False,False,153
717,50,True,False,False,98
718,14,True,False,False,0
719,31,False,True,False,83
720,8,True,False,False,90
721,51,False,True,False,96
722,0,True,False,False,0
723,58,False,True,False,82
724,49,True,False,False,85
725,46,True,False,False,0
726,24,False,True,False,135
727,43,True,False,False,0
728,4,False,True,False,150
729,49,True,False,False,0
730,14,True,False,False,0
731,25,False,True,False,95
731,63,False,True,False,136
732,11,True,False,False,93
733,38,True,False,False,147
734,2,False,True,False,128
735,24,True,False,False,0
736,46,True,False,False,0
737,6,True,False,False,145
738,19,False,True,False,87
739,24,True,False,False,0
739,28,False,True,False,125
739,32,False,True,False,116
740,29,True,False,False,73
741,4,True,False,False,0
742,11,True,False,False,0
743,54,False,True,False,107
744,58,True,False,False,83
745,38,True,False,False,0
746,1,False,True,False,134
747,29,True,False,False,0
748,47,True,False,False,124
749,30,False,True,False,87
750,59,False,True,False,74
751,13,False,True,False,73
752,37,False,True,False,99
753,22,False,True,False,76
754,33,False,True,False,72
755,27,True,False,False,125
756,35,False,True,False,72
757,55,False,True,False,124
758,58,True,False,False,0
759,18,False,True,False,104
760,38,True,False,False,0
761,50,True,False,False,0
762,25,True,False,False,0
763,23,False,True,False,101
763,49,True,False,False,136
764,33,True,False,False,0
765,5,False,True,False,106
766,42,False,True,False,86
767,25,True,False,False,0
768,53,True,False,False,166
769,38,True,False,False,0
770,24,True,False,False,90
771,5,True,False,False,0
771,26,False,True,False,119
772,37,True,False,False,0
773,48,False,True,False,151
774,49,True,False,False,0
775,27,True,False,False,0
775,55,True,False,False,0
776,3,False,True,False,148
777,43,True,False,False,105
777,61,False,True,False,112
778,57,False,True,False,89
779,37,True,False,False,0
780,41,False,True,False,139
781,15,False,True,False,103
782,35,True,False,False,0
783,55,True,False,False,0
784,33,True,False,False,82
785,36,False,True,False,147
786,43,True,False,False,0
787,20,False,True,False,87
788,9,True,False,False,105
788,55,True,False,False,0
789,40,False,True,False,92
790,10,False,True,False,137
791,13,True,False,False,155
792,25,True,False,False,0
793,52,False,True,False,90
794,39,False,True,False,96
795,2,True,False,False,160
796,55,True,False,False,0
797,7,False,True,False,104
798,56,False,True,False,88
799,16,False,True,False,62
800,15,True,False,False,0
801,44,False,True,False,168
802,34,False,True,False,124
803,13,True,False,False,0
804,60,False,True,False,152
805,2,True,False,False,0
805,39,True,False,False,0
806,26,True,False,False,0
807,61,True,False,False,0
808,60,True,False,False,0
809,16,True,False,False,0
810,2,True,False,False,0
811,21,False,True,False,87
812,45,False,True,False,165
813,61,True,False,False,0
814,12,False,True,False,141
815,17,False,True,False,130
816,13,True,False,False,0
817,62,False,True,False,141
818,25,True,False,False,0
819,61,True,False,False,0
820,16,True,False,False,0
821,63,True,False,False,165
822,31,False,True,False,132
823,8,False,True,False,92
823,61,True,False,False,0
824,51,False,True,False,151
825,0,True,False,False,109
826,0,True,False,False,0
827,12,True,False,False,0
828,8,True,False,False,0
828,14,False,True,False,85
829,44,True,False,False,0
830,46,False,True,False,82
831,6,False,True,False,142
832,19,False,True,False,140
833,28,False,True,False,182
833,32,False,True,False,158
834,15,True,False,False,83
835,51,True,False,False,0
836,8,True,False,False,0
837,4,False,True,False,78
838,11,False,True,False,113
838,46,True,False,False,0
839,16,True,False,False,91
840,54,False,True,False,157
841,1,False,True,False,131
842,15,True,False,False,0
843,29,False,True,False,106
844,47,False,True,False,127
845,30,False,True,False,117
846,59,False,True,False,134
847,10,True,False,False,191
848,22,False,True,False,113
849,30,True,False,False,0
850,58,False,True,False,148
851,18,False,True,False,81
852,54,True,False,False,0
853,47,True,False,False,0
853,50,False,True,False,103
854,23,False,True,False,98
855,51,True,False,False,0
856,23,True,False,False,0
857,42,False,True,False,85
858,6,True,False,False,60
859,53,False,True,False,89
860,58,True,False,False,0
861,10,True,False,False,0
862,38,False,True,False,68
863,24,False,True,False,88
864,5,False,True,False,143
865,45,True,False,False,110
866,48,False,True,False,137
867,58,True,False,False,0
868,49,False,True,False,143
869,27,False,True,False,95
870,3,False,True,False,109
871,42,True,False,False,0
872,62,True,False,False,96
873,57,False,True,False,78
874,37,False,True,False,115
875,41,False,True,False,86
876,30,True,False,False,86
876,60,True,False,False,82
877,3,True,False,False,0
878,35,False,True,False,92
879,48,True,False,False,0
880,37,True,False,False,0
881,33,False,True,False,135
882,41,True,False,False,0
883,49,True,False,False,0
884,36,False,True,False,100
884,45,True,False,False,0
885,9,True,False,False,120
886,43,False,True,False,85
887,53,True,False,False,0
888,27,True,False,False,0
889,20,False,True,False,124
890,60,True,False,False,0
891,40,False,True,False,92
892,41,True,False,False,0
893,3,True,False,False,0
894,40,True,False,False,0
895,37,True,False,False,0
896,52,False,True,False,103
897,55,False,True,False,100
898,7,False,True,False,82
899,56,False,True,False,89
900,53,True,False,False,0
901,1,True,False,False,96
902,55,True,False,False,0
903,34,False,True,False,154
904,39,True,False,False,94
905,26,False,True,False,93
906,53,True,False,False,0
907,1,True,False,False,0
908,26,True,False,False,0
909,2,False,True,False,121
910,21,False,True,False,111
910,56,True,False,False,0
911,17,False,True,False,86
912,26,True,False,False,0
913,13,False,True,False,146
914,33,True,False,False,123
915,20,True,False,False,0
916,25,False,True,False,77
917,26,True,False,False,0
918,63,False,True,False,107
919,31,False,True,False,98
920,33,True,False,False,0
920,40,True,False,False,67
921,61,False,True,False,91
922,17,True,False,False,0
923,1,True,False,False,0
924,0,False,True,False,122
924,25,True,False,False,0
925,12,False,True,False,84
926,53,True,False,False,0
927,14,False,True,False,74
928,55,True,False,False,102
929,25,True,False,False,0
930,44,False,True,False,136
931,55,True,False,False,0
932,19,False,True,False,105
933,28,False,True,False,88
933,32,False,True,False,161
934,56,True,False,False,0
935,49,True,False,False,112
936,8,False,True,False,140
937,4,False,True,False,126
938,11,False,True,False,89
938,46,False,True,False,173
939,56,True,False,False,0
940,16,False,True,False,90
941,8,True,False,False,0
942,15,False,True,False,91
943,56,True,False,False,0
944,29,False,True,False,122
945,20,True,False,False,0
946,59,False,True,False,114
947,15,True,False,False,0
948,46,True,False,False,0
949,22,False,True,False,91
950,18,False,True,False,103
951,29,True,False,False,0
951,54,False,True,False,135
952,47,False,True,False,145
952,50,False,True,False,77
953,4,True,False,False,0
954,60,True,False,False,87
955,20,True,False,False,0
955,29,True,False,False,0
956,1,True,False,False,93
957,51,False,True,False,82
958,23,False,True,False,102
959,20,True,False,False,0
960,6,False,True,False,110
961,10,False,True,False,80
962,38,False,True,False,110
963,24,False,True,False,148
964,5,False,True,False,121
965,18,True,False,False,0
965,51,True,False,False,0
966,58,False,True,False,84
967,17,True,False,False,146
968,42,False,True,False,80
969,62,False,True,False,117
970,15,True,False,False,0
971,57,False,True,False,97
972,39,True,False,False,126
973,30,False,True,False,110
974,18,True,False,False,0
975,0,True,False,False,107
976,24,True,False,False,0
977,35,False,True,False,90
978,48,False,True,False,137
979,36,False,True,False,82
979,45,False,True,False,153
980,9,False,True,False,81
981,43,False,True,False,90
982,29,True,False,False,0
983,27,False,True,False,121
984,18,True,False,False,0
985,39,True,False,False,0
986,41,False,True,False,114
987,3,False,True,False,141
988,10,True,False,False,102
989,41,True,False,False,0
990,37,False,True,False,85
991,52,False,True,False,156
992,7,False,True,False,153
993,45,True,False,False,0
994,24,True,False,False,77
995,3,True,False,False,0
996,34,False,True,False,98
997,37,True,False,False,0
998,23,True,False,False,0
999,2,False,True,False,81
1000,21,False,True,False,79
1001,7,True,False,False,0
1002,10,True,False,False,83
1003,13,False,True,False,136
1004,52,True,False,False,94
1005,2,True,False,False,0
1005,13,True,False,False,0
1006,26,False,True,False,99
1007,63,False,True,False,83
1008,31,False,True,False,414
1009,33,False,True,False,138
1009,40,False,True,False,105
1010,61,False,True,False,100
1011,21,True,False,False,0
1011,23,True,False,False,0
1012,13,True,False,False,0
1013,12,False,True,False,77
1014,53,False,True,False,130
1015,3,True,False,False,99
1016,14,False,True,False,133
1017,18,True,False,False,120
1018,25,False,True,False,120
1019,12,True,False,False,0
1020,33,True,False,False,0
